ID,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
8126,69,72,24,29,61,42
8127,69,73,24,29,61,42
8128,69,73,24,29,61,42
8129,69,73,24,29,61,42
8130,69,74,24,29,60,42
8131,69,74,24,29,60,41
8132,69,74,24,29,61,42
8133,69,74,24,29,61,42
8134,69,75,24,29,61,42
8135,69,75,24,29,61,42
8136,70,75,24,29,61,43
8137,70,76,24,29,61,43
8138,70,76,24,29,60,43
8139,70,76,24,29,60,42
8140,70,77,24,29,60,42
8141,70,77,24,29,60,42
8142,70,77,24,29,59,41
8143,70,78,24,29,59,41
8144,70,78,24,29,59,41
8145,70,78,24,29,59,40
8146,70,78,24,29,59,40
8147,70,79,24,29,58,40
8148,70,79,24,29,58,40
8149,70,79,24,29,58,39
8150,70,80,24,29,57,39
8151,70,80,24,29,57,39
8152,70,80,24,29,57,38
8153,70,81,24,29,57,38
8154,70,81,24,29,57,38
8155,70,81,24,29,57,38
8156,70,81,24,29,58,38
8157,70,82,24,29,58,38
8158,70,82,24,29,59,38
8159,70,83,24,29,59,38
8160,70,83,24,29,60,38
8161,70,83,24,29,60,38
8162,70,83,24,29,60,38
8163,70,84,24,29,60,38
8164,70,84,24,29,61,38
8165,70,84,24,29,61,38
8166,70,85,24,29,61,38
8167,70,85,24,29,62,38
8168,70,85,24,29,62,38
8169,70,85,24,29,63,39
8170,70,86,24,29,63,39
8171,70,86,24,29,63,39
8172,70,86,24,29,64,39
8173,70,87,24,29,64,39
8174,70,87,24,29,65,39
8175,70,87,24,29,65,39
8176,70,88,24,29,66,39
8177,70,88,24,29,66,39
8178,70,88,24,29,66,39
8179,70,89,24,29,66,39
8180,70,89,24,29,66,39
8181,70,89,24,29,66,39
8182,70,90,24,29,66,39
8183,70,90,24,29,66,39
8184,70,90,24,29,66,39
8185,70,90,24,29,66,39
8186,70,91,24,29,65,39
8187,70,91,24,29,65,39
8188,70,91,24,29,65,39
8189,70,92,24,29,64,40
8190,70,92,24,29,64,40
8191,70,92,24,29,63,40
8192,70,93,24,29,63,40
8193,70,93,24,29,63,40
8194,70,93,24,29,62,40
8195,70,94,24,29,62,41
8196,70,94,24,29,62,41
8197,70,94,24,29,62,42
8198,70,95,24,29,62,42
8199,70,95,24,29,61,42
8200,70,95,24,29,61,43
8201,70,95,24,29,61,43
8202,70,96,24,29,61,44
8203,70,96,24,29,60,44
8204,70,96,24,29,60,44
8205,70,97,24,29,60,45
8206,70,97,24,29,60,45
8207,70,97,24,29,60,46
8208,70,98,24,29,60,46
8209,70,98,24,29,60,46
8210,70,98,24,29,59,47
8211,70,98,24,29,59,47
8212,70,99,24,29,59,47
8213,70,99,24,29,59,47
8214,70,100,24,29,59,47
8215,70,100,24,29,59,47
8216,70,100,24,29,59,47
8217,70,100,24,29,59,47
8218,70,101,24,29,59,47
8219,70,101,24,29,59,47
8220,70,101,24,29,59,47
8221,70,102,24,29,59,47
8222,70,102,24,29,60,47
8223,70,102,24,29,60,47
8224,70,103,24,29,60,47
8225,70,103,24,29,61,47
8226,70,103,24,29,61,46
8227,70,103,24,29,61,46
8228,70,104,24,29,61,46
8229,70,104,24,29,61,46
8230,70,104,24,29,61,45
8231,70,105,24,29,61,45
8232,70,105,24,29,61,45
8233,70,105,24,29,61,45
8234,70,106,24,29,61,46
8235,70,106,24,29,61,46
8236,70,106,24,29,62,46
8237,70,107,24,29,62,46
8238,70,107,24,29,62,46
8239,70,107,24,29,63,46
8240,70,108,24,29,63,46
8241,70,108,24,29,63,46
8242,70,108,24,29,63,46
8243,70,108,24,29,63,46
8244,70,109,24,29,63,46
8245,70,109,24,29,63,46
8246,70,109,24,29,63,47
8247,70,110,24,29,63,47
8248,70,110,24,29,63,47
8249,70,110,24,29,63,47
8250,70,111,24,29,63,47
8251,70,111,24,29,63,47
8252,70,111,24,29,63,47
8253,70,112,24,29,63,47
8254,70,112,24,29,63,47
8255,70,112,24,29,63,47
8256,70,112,24,29,63,47
8257,70,113,24,29,63,47
8258,70,113,24,29,63,47
8259,70,113,24,29,63,47
8260,70,114,24,29,63,47
8261,70,114,24,29,63,47
8262,70,114,24,29,63,47
8263,70,115,24,29,63,47
8264,71,115,24,29,63,47
8265,71,115,24,29,63,47
8266,71,116,24,29,63,47
8267,71,116,24,29,63,47
8268,71,116,24,29,63,47
8269,71,117,24,29,63,47
8270,71,117,24,29,63,47
8271,71,117,24,29,63,47
8272,71,117,24,29,63,47
8273,71,118,24,29,63,47
8274,71,118,24,29,63,47
8275,71,118,24,29,63,47
8276,71,119,24,29,63,47
8277,71,119,24,29,63,47
8278,71,119,24,29,63,47
8279,71,120,24,29,63,47
8280,71,120,24,29,63,47
8281,71,120,24,29,63,47
8282,71,121,24,29,63,47
8283,71,121,24,29,63,47
8284,71,121,24,29,63,47
8285,71,121,24,29,63,47
8286,71,122,24,29,63,47
8287,71,122,24,29,63,47
8288,71,122,24,29,63,47
8289,71,123,24,29,63,47
8290,71,123,24,29,63,47
8291,71,123,24,29,63,47
8292,72,124,24,29,63,47
8293,72,124,24,29,63,47
8294,72,124,24,29,63,47
8295,72,125,24,29,63,47
8296,72,125,24,29,63,47
8297,72,125,24,29,63,47
8298,72,126,24,29,63,47
8299,72,126,24,29,63,47
8300,72,126,24,29,63,47
8301,72,126,24,29,63,47
8302,72,126,24,29,63,47
8303,72,125,24,29,63,47
8304,72,125,24,29,63,47
8305,72,125,24,29,63,47
8306,72,124,24,29,63,47
8307,72,124,24,29,63,47
8308,72,124,24,29,63,47
8309,72,123,24,29,63,47
8310,72,123,24,29,63,47
8311,72,123,24,29,63,47
8312,71,123,24,29,63,47
8313,71,122,24,29,63,47
8314,71,122,24,29,63,47
8315,71,122,24,29,63,47
8316,71,122,24,29,63,47
8317,71,121,24,29,63,47
8318,71,121,24,29,63,47
8319,71,121,24,29,63,47
8320,71,120,24,29,63,47
8321,71,120,24,29,63,47
8322,71,120,24,29,63,47
8323,71,120,24,29,63,47
8324,71,119,24,29,63,47
8325,71,119,24,29,63,47
8326,70,119,24,29,63,47
8327,70,118,24,29,63,47
8328,70,118,24,29,63,47
8329,70,118,24,29,63,47
8330,70,117,24,29,63,46
8331,70,117,24,29,63,46
8332,70,117,24,29,63,46
8333,70,116,24,29,62,46
8334,70,116,24,29,62,46
8335,70,116,24,29,61,46
8336,70,116,24,29,61,46
8337,70,115,24,29,61,46
8338,70,115,24,29,60,46
8339,70,115,24,29,60,46
8340,70,114,24,29,59,46
8341,70,114,24,29,59,47
8342,70,114,24,29,59,47
8343,70,113,24,29,60,47
8344,71,113,24,29,60,47
8345,71,113,24,29,60,47
8346,71,113,24,29,60,48
8347,71,112,24,29,60,48
8348,71,112,24,29,60,48
8349,71,112,24,29,60,49
8350,71,111,24,29,60,49
8351,71,111,24,29,60,50
8352,70,111,24,29,60,50
8353,70,110,24,29,60,50
8354,70,110,24,29,60,50
8355,70,110,24,29,60,51
8356,70,110,24,29,60,51
8357,70,109,24,29,60,51
8358,70,109,24,29,60,52
8359,70,108,24,29,60,52
8360,70,108,24,29,60,53
8361,70,108,24,29,60,53
8362,70,108,24,29,60,53
8363,70,107,24,29,60,54
8364,70,107,24,29,60,54
8365,70,107,24,29,60,55
8366,70,106,24,29,60,55
8367,70,106,24,29,60,56
8368,70,106,24,29,61,56
8369,70,106,24,29,61,56
8370,70,105,24,29,61,57
8371,70,105,24,29,62,57
8372,70,105,24,29,62,57
8373,70,104,24,29,62,57
8374,70,104,24,29,63,58
8375,69,104,24,29,63,58
8376,69,103,24,29,63,58
8377,69,103,24,29,64,58
8378,69,103,24,29,64,58
8379,69,102,24,29,65,58
8380,70,102,24,29,65,58
8381,70,102,24,29,66,58
8382,70,102,24,29,66,57
8383,70,101,24,29,67,57
8384,70,101,24,29,67,57
8385,70,101,24,29,67,57
8386,70,101,24,29,68,57
8387,70,100,24,29,68,56
8388,70,100,24,29,68,56
8389,70,100,24,29,68,56
8390,70,99,24,29,69,55
8391,71,99,24,29,69,55
8392,71,99,24,29,69,54
8393,71,99,24,29,69,54
8394,71,98,24,29,69,53
8395,71,98,24,29,69,53
8396,70,98,24,29,69,53
8397,70,98,24,29,69,52
8398,70,97,24,29,69,52
8399,70,97,24,29,69,51
8400,70,97,24,29,69,51
8401,70,96,24,29,69,50
8402,70,96,24,29,69,50
8403,70,96,24,29,68,49
8404,70,95,24,29,68,49
8405,70,95,24,29,69,49
8406,70,95,24,29,69,48
8407,70,94,24,29,69,48
8408,70,94,24,29,69,48
8409,70,94,24,29,70,47
8410,70,93,24,29,70,47
8411,70,93,24,29,70,46
8412,70,93,24,29,70,46
8413,70,93,24,29,70,46
8414,70,92,24,29,70,45
8415,70,92,24,29,70,45
8416,70,92,24,29,69,44
8417,70,91,24,29,69,44
8418,70,91,24,29,69,43
8419,70,91,24,29,69,43
8420,70,90,24,29,69,42
8421,70,90,24,29,69,42
8422,70,90,24,29,69,42
8423,70,90,24,29,69,41
8424,70,89,24,29,69,41
8425,70,89,24,29,69,40
8426,70,89,24,29,69,40
8427,70,88,24,29,69,39
8428,70,88,24,29,69,39
8429,70,88,24,29,69,39
8430,70,87,24,29,69,38
8431,70,87,24,29,68,38
8432,70,87,24,29,69,37
8433,71,87,24,28,69,37
8434,71,86,24,28,69,36
8435,71,86,24,28,69,36
8436,71,86,24,27,69,35
8437,71,85,24,27,69,35
8438,71,85,24,26,69,35
8439,71,85,24,25,70,35
8440,71,84,24,25,70,34
8441,70,84,24,23,71,34
8442,70,84,24,22,71,34
8443,70,83,24,22,71,33
8444,70,83,24,20,71,33
8445,70,83,24,20,72,33
8446,70,83,24,19,72,33
8447,70,82,24,17,72,32
8448,70,82,24,16,72,32
8449,70,82,24,16,72,31
8450,70,81,24,15,72,31
8451,70,81,24,13,72,31
8452,70,81,24,13,72,31
8453,70,80,24,12,72,31
8454,70,80,24,11,72,31
8455,70,80,24,8,72,31
8456,70,80,24,7,72,31
8457,70,79,24,6,72,31
8458,70,79,24,5,72,31
8459,70,79,24,4,72,32
8460,70,78,24,3,72,32
8461,70,78,24,2,71,32
8462,70,78,24,1,71,33
8463,70,77,24,0,71,33
8464,70,77,24,0,71,33
8465,70,77,24,0,70,34
8466,70,76,24,-1,70,34
8467,70,76,24,-2,70,34
8468,70,76,24,-2,70,35
8469,70,75,24,-2,70,35
8470,70,75,24,-3,70,36
8471,70,75,24,-3,70,36
8472,70,75,24,-3,70,36
8473,70,74,24,-2,70,37
8474,70,74,24,-2,70,37
8475,70,74,24,-1,69,37
8476,70,73,24,-1,69,38
8477,70,73,24,-1,69,38
8478,70,73,24,-1,69,38
8479,70,72,24,0,69,38
8480,70,72,24,0,69,38
8481,70,72,24,0,69,38
8482,70,71,24,0,70,38
8483,70,71,24,0,70,38
8484,70,71,24,1,70,38
8485,70,71,24,1,70,39
8486,70,70,24,1,70,39
8487,70,70,24,2,69,39
8488,70,70,24,2,69,39
8489,70,69,24,2,69,39
8490,70,69,24,2,69,39
8491,70,69,24,2,69,39
8492,70,68,24,2,69,39
8493,70,68,24,2,69,39
8494,70,68,24,2,69,39
8495,70,67,24,2,69,39
8496,70,67,24,2,69,39
8497,71,67,24,2,69,39
8498,71,67,24,2,69,39
8499,71,66,24,2,69,39
8500,71,66,24,2,69,38
8501,71,66,24,2,69,38
8502,71,66,24,2,69,38
8503,71,65,24,2,69,38
8504,71,65,24,2,69,38
8505,71,65,24,2,69,37
8506,71,65,24,2,69,37
8507,71,64,24,2,69,37
8508,71,64,24,2,69,37
8509,71,64,24,2,69,37
8510,71,63,24,2,68,37
8511,71,63,24,2,68,37
8512,71,63,24,2,68,36
8513,71,62,24,2,67,36
8514,71,62,24,2,67,36
8515,71,62,24,2,68,35
8516,71,61,24,2,68,36
8517,71,61,24,2,68,36
8518,71,61,24,2,68,36
8519,71,60,24,2,68,36
8520,71,60,24,2,68,36
8521,71,60,24,2,68,36
8522,71,60,24,2,68,36
8523,71,59,24,2,69,36
8524,71,59,24,2,69,36
8525,71,59,24,2,70,36
8526,71,58,24,2,70,36
8527,71,58,24,2,70,35
8528,71,58,24,2,70,35
8529,71,57,24,2,70,35
8530,71,57,24,2,70,35
8531,71,57,24,2,70,35
8532,71,56,24,2,70,35
8533,71,56,24,2,70,35
8534,71,56,24,2,70,35
8535,71,56,24,2,70,35
8536,71,55,24,2,70,35
8537,71,55,24,2,70,35
8538,71,55,24,3,70,35
8539,71,54,24,3,70,35
8540,71,54,24,4,70,35
8541,71,54,24,4,70,35
8542,71,54,24,5,70,35
8543,71,53,24,6,70,35
8544,71,53,24,7,70,35
8545,71,53,24,8,70,35
8546,71,52,24,9,70,35
8547,71,52,24,10,70,35
8548,71,52,24,11,70,35
8549,71,51,24,11,70,35
8550,71,51,24,13,70,35
8551,71,51,24,14,70,35
8552,71,51,24,14,70,35
8553,71,50,24,16,70,35
8554,71,50,24,17,70,35
8555,71,50,24,18,70,35
8556,71,49,24,19,70,35
8557,71,49,24,19,70,35
8558,71,49,24,20,70,35
8559,71,48,24,21,70,35
8560,71,48,24,21,70,35
8561,71,48,24,21,70,35
8562,71,48,24,22,70,35
8563,71,47,24,22,70,35
8564,71,47,24,22,70,35
8565,71,47,24,22,70,35
8566,70,46,24,22,70,35
8567,70,46,24,23,70,35
8568,70,46,24,23,70,35
8569,70,46,24,23,70,35
8570,70,46,24,23,70,35
8571,70,45,24,23,70,35
8572,70,45,24,23,70,35
8573,70,44,24,23,70,35
8574,70,44,24,23,70,35
8575,70,44,24,23,70,35
8576,70,44,24,23,70,35
8577,69,43,24,23,70,35
8578,69,43,24,23,70,35
8579,69,43,24,23,70,35
8580,69,43,24,23,70,35
8581,69,42,24,23,70,35
8582,68,42,24,23,70,35
8583,68,42,24,23,70,35
8584,68,41,24,23,70,35
8585,68,41,24,23,70,35
8586,68,41,24,23,70,35
8587,68,40,24,23,70,35
8588,68,40,24,23,70,35
8589,68,40,24,23,70,35
8590,68,40,24,23,70,35
8591,68,39,24,23,70,35
8592,68,39,24,23,70,35
8593,68,39,24,23,70,35
8594,68,38,24,23,70,35
8595,68,38,24,23,70,35
8596,68,38,24,23,70,35
8597,68,37,24,23,70,35
8598,68,37,24,23,70,35
8599,68,37,24,23,70,35
8600,68,36,24,23,70,35
8601,69,36,24,23,70,35
8602,69,36,24,23,70,35
8603,69,36,24,23,70,35
8604,69,35,24,23,70,35
8605,69,35,24,23,70,35
8606,69,35,24,23,70,35
8607,69,35,24,23,70,35
8608,69,35,24,23,70,35
8609,69,35,24,23,70,34
8610,69,35,24,23,70,34
8611,69,35,24,23,71,34
8612,69,35,24,23,71,33
8613,69,35,24,23,72,33
8614,69,35,24,23,72,33
8615,69,35,24,23,73,33
8616,69,35,24,23,73,32
8617,69,35,24,23,73,32
8618,69,35,24,23,73,32
8619,69,35,24,23,73,31
8620,69,35,24,23,73,31
8621,69,35,24,23,73,30
8622,69,35,24,23,73,30
8623,70,35,24,23,73,30
8624,70,34,24,23,73,29
8625,70,34,24,23,73,29
8626,70,34,24,23,73,28
8627,70,34,24,23,73,28
8628,70,33,24,23,73,27
8629,71,33,24,23,73,27
8630,71,33,24,23,73,27
8631,71,33,24,23,73,26
8632,71,32,24,23,72,26
8633,72,32,24,23,72,25
8634,72,32,24,23,72,25
8635,72,32,24,23,72,25
8636,72,32,24,23,71,25
8637,72,31,24,23,71,25
8638,72,31,24,23,71,25
8639,72,31,24,23,70,25
8640,72,31,24,23,70,25
8641,73,30,24,23,70,25
8642,73,30,24,23,70,25
8643,73,30,24,23,70,25
8644,73,30,24,23,70,25
8645,73,30,24,23,70,24
8646,73,30,24,23,70,24
8647,73,30,24,23,70,24
8648,73,30,24,23,70,25
8649,73,30,24,23,70,25
8650,73,30,24,23,70,25
8651,73,30,24,23,70,25
8652,73,29,24,23,70,25
8653,73,29,24,23,70,25
8654,73,29,24,23,70,25
8655,73,28,24,23,71,25
8656,73,28,24,23,71,25
8657,73,28,24,23,71,25
8658,73,27,24,23,72,25
8659,73,27,24,23,72,25
8660,73,27,24,23,73,25
8661,73,26,24,23,73,25
8662,74,26,24,23,74,25
8663,74,26,24,23,74,24
8664,73,26,24,23,74,24
8665,73,25,24,23,75,24
8666,73,25,24,23,75,24
8667,73,25,24,23,76,24
8668,72,25,24,23,76,24
8669,72,25,24,23,76,25
8670,72,25,24,23,77,25
8671,71,25,24,23,77,25
8672,71,25,24,23,77,25
8673,71,25,24,23,78,26
8674,71,25,24,23,78,26
8675,70,25,24,23,78,26
8676,70,25,24,23,79,27
8677,70,25,24,23,78,27
8678,70,25,24,23,78,28
8679,71,25,24,23,78,28
8680,71,25,24,23,78,28
8681,71,25,24,23,78,29
8682,71,25,24,23,78,29
8683,72,25,24,23,78,30
8684,72,25,24,23,78,30
8685,72,25,24,23,78,30
8686,72,24,24,23,78,31
8687,73,24,24,23,78,31
8688,73,24,24,23,78,32
8689,73,24,24,23,77,32
8690,73,24,24,23,77,32
8691,74,24,24,23,77,32
8692,74,24,24,23,77,32
8693,74,24,24,23,77,32
8694,75,24,24,23,77,32
8695,75,24,24,23,77,32
8696,75,24,24,23,77,32
8697,76,24,24,23,78,32
8698,76,24,24,23,78,32
8699,76,24,24,23,79,32
8700,76,24,24,23,79,32
8701,76,24,24,23,79,33
8702,77,25,24,23,80,33
8703,77,25,24,23,80,33
8704,77,25,24,23,80,33
8705,77,25,24,23,80,33
8706,77,26,24,23,80,33
8707,78,26,24,22,81,33
8708,78,26,24,21,81,33
8709,78,26,24,21,81,33
8710,78,26,24,20,82,33
8711,79,26,24,19,82,33
8712,79,26,24,18,83,33
8713,79,27,24,17,83,33
8714,80,27,24,16,83,33
8715,80,27,24,15,84,33
8716,80,27,24,14,84,33
8717,80,27,24,13,85,33
8718,81,27,24,12,85,33
8719,81,27,24,11,85,33
8720,81,27,24,10,85,33
8721,81,27,24,9,85,33
8722,82,27,24,8,85,33
8723,82,27,24,7,85,33
8724,82,27,24,6,85,34
8725,83,27,24,4,85,34
8726,83,27,24,3,85,34
8727,83,27,24,2,85,34
8728,84,27,24,1,85,34
8729,84,27,24,0,85,34
8730,84,27,24,0,84,34
8731,84,27,24,-1,84,34
8732,84,27,24,-2,84,33
8733,85,28,24,-3,84,33
8734,85,28,24,-5,84,32
8735,85,28,24,-6,85,32
8736,85,28,24,-7,85,32
8737,85,29,24,-7,85,32
8738,86,29,24,-8,85,31
8739,86,28,24,-8,86,31
8740,86,28,24,-9,86,31
8741,85,28,24,-9,86,30
8742,85,28,24,-8,86,30
8743,85,28,24,-8,86,29
8744,85,27,24,-7,86,29
8745,85,27,24,-7,86,28
8746,84,27,24,-6,86,28
8747,84,26,24,-5,86,27
8748,84,26,24,-4,86,27
8749,85,26,24,-3,86,26
8750,85,26,24,-2,86,26
8751,85,26,24,-1,86,26
8752,85,26,24,-1,86,26
8753,86,25,24,0,86,26
8754,86,25,24,0,86,26
8755,86,25,24,1,86,26
8756,86,25,24,1,86,26
8757,86,24,24,2,85,26
8758,86,24,24,2,85,27
8759,86,24,24,3,85,27
8760,86,24,24,3,85,26
8761,86,23,24,4,85,26
8762,86,23,24,4,86,26
8763,86,23,24,4,86,26
8764,86,22,24,5,86,25
8765,85,22,24,5,86,25
8766,85,22,24,5,86,25
8767,85,22,24,6,86,24
8768,85,21,24,6,87,24
8769,85,21,24,6,87,23
8770,86,21,24,7,87,23
8771,86,20,24,7,87,22
8772,86,20,24,7,87,22
8773,86,20,24,7,87,22
8774,86,19,24,8,87,21
8775,86,19,24,8,87,21
8776,86,19,24,8,87,20
8777,86,19,24,9,87,20
8778,86,18,24,9,87,20
8779,86,18,24,10,87,19
8780,86,18,24,10,87,18
8781,86,17,24,10,87,18
8782,86,17,24,11,87,18
8783,86,17,24,11,87,17
8784,86,16,24,11,87,17
8785,86,16,24,11,87,17
8786,86,16,24,11,87,16
8787,86,16,24,12,87,16
8788,85,15,24,12,87,16
8789,85,15,24,12,87,16
8790,85,15,24,12,87,16
8791,84,15,24,12,87,16
8792,84,15,24,12,86,16
8793,84,15,24,12,86,16
8794,84,15,24,12,87,16
8795,84,15,24,12,87,15
8796,84,15,24,12,87,15
8797,83,15,24,12,87,15
8798,83,15,24,12,87,15
8799,83,15,24,12,87,15
8800,82,15,24,12,87,15
8801,82,15,24,12,87,15
8802,82,15,24,12,87,15
8803,81,15,24,12,87,15
8804,81,15,24,12,87,15
8805,81,15,24,12,87,15
8806,81,15,24,12,87,15
8807,80,15,24,12,87,15
8808,80,15,24,12,87,15
8809,80,15,24,12,87,15
8810,80,15,24,12,87,15
8811,79,15,24,12,87,15
8812,79,15,24,12,87,15
8813,79,14,24,12,87,15
8814,79,14,24,12,87,15
8815,79,14,24,12,87,15
8816,79,14,24,12,87,15
8817,79,13,24,12,87,15
8818,79,13,24,12,87,15
8819,78,13,24,12,87,15
8820,78,12,24,12,87,15
8821,78,12,24,12,87,15
8822,78,12,24,12,87,15
8823,78,12,24,12,87,15
8824,79,11,24,12,87,15
8825,79,11,24,12,87,15
8826,79,11,24,12,87,15
8827,79,10,24,12,87,15
8828,79,10,24,12,87,15
8829,78,10,24,12,87,15
8830,79,10,24,12,87,15
8831,79,9,24,12,87,15
8832,79,9,24,12,87,15
8833,79,9,24,12,87,15
8834,79,8,24,12,87,15
8835,79,8,24,12,87,15
8836,79,8,24,12,87,15
8837,79,7,24,12,87,15
8838,79,7,24,12,87,15
8839,80,7,24,12,87,15
8840,80,7,24,12,87,15
8841,80,7,24,12,87,15
8842,80,7,24,12,87,15
8843,81,7,24,12,87,15
8844,81,7,24,12,87,15
8845,81,7,24,12,87,15
8846,81,7,24,12,87,15
8847,81,7,24,12,87,15
8848,81,7,24,12,87,15
8849,80,7,24,12,87,15
8850,80,7,24,12,87,15
8851,80,7,24,12,87,15
8852,79,7,24,12,87,15
8853,79,7,24,12,87,15
8854,79,7,24,12,87,15
8855,78,7,24,12,87,15
8856,78,7,24,12,87,15
8857,78,7,24,12,87,15
8858,78,8,24,12,87,15
8859,78,8,24,12,87,15
8860,77,8,24,12,87,15
8861,77,8,24,12,87,15
8862,77,8,24,12,87,15
8863,76,8,24,12,87,15
8864,76,8,24,12,87,15
8865,76,8,24,12,87,15
8866,76,8,24,12,87,15
8867,75,8,24,12,87,15
8868,75,8,24,12,87,15
8869,75,8,24,12,87,15
8870,74,8,24,12,87,15
8871,74,8,24,12,87,15
8872,74,8,24,12,87,15
8873,74,8,24,12,87,15
8874,74,9,24,12,87,15
8875,73,9,24,12,87,15
8876,73,9,24,12,87,15
8877,73,9,24,12,87,15
8878,73,10,24,12,87,15
8879,73,10,24,12,87,15
8880,73,10,24,12,87,15
8881,73,11,24,12,87,15
8882,73,11,24,12,87,15
8883,72,11,24,12,87,15
8884,72,11,24,12,87,15
8885,72,11,24,12,87,15
8886,72,11,24,12,87,15
8887,71,11,24,12,87,15
8888,71,11,24,12,87,15
8889,71,11,24,12,87,15
8890,70,11,24,12,87,15
8891,70,11,24,12,87,15
8892,70,11,24,12,87,15
8893,70,11,24,13,87,15
8894,70,11,24,13,87,15
8895,70,11,24,14,87,15
8896,70,12,24,14,87,15
8897,70,12,24,15,87,15
8898,70,12,24,16,87,15
8899,70,12,24,16,87,15
8900,70,12,24,16,87,15
8901,70,12,24,17,87,15
8902,70,11,24,17,87,15
8903,70,11,24,18,87,15
8904,70,11,24,18,86,16
8905,70,11,24,19,86,16
8906,71,11,24,19,86,16
8907,71,11,24,20,86,17
8908,71,11,24,20,86,17
8909,71,11,24,20,86,18
8910,72,11,24,21,86,18
8911,72,11,24,21,86,18
8912,72,11,24,22,85,19
8913,72,12,24,22,85,19
8914,72,12,24,22,85,19
8915,72,12,24,23,85,20
8916,72,13,24,23,85,20
8917,72,13,24,23,84,21
8918,73,13,24,24,84,21
8919,73,13,24,24,84,21
8920,73,14,24,24,84,21
8921,73,14,24,24,84,21
8922,73,14,24,25,84,21
8923,73,15,24,25,84,21
8924,73,15,24,25,84,21
8925,73,15,24,25,84,21
8926,73,16,24,25,84,21
8927,73,16,24,25,84,21
8928,73,16,24,25,83,21
8929,73,16,24,25,83,21
8930,73,17,24,26,82,21
8931,73,17,24,26,82,21
8932,73,17,24,26,82,21
8933,72,17,24,26,81,21
8934,72,18,24,26,81,21
8935,72,18,24,26,80,21
8936,72,18,24,26,80,20
8937,72,19,24,26,80,20
8938,72,19,24,26,80,20
8939,72,19,24,26,80,20
8940,72,20,24,26,80,20
8941,72,20,24,26,79,19
8942,72,20,24,26,79,19
8943,72,21,24,26,79,19
8944,72,21,24,26,79,18
8945,72,21,24,26,79,18
8946,71,21,24,26,79,18
8947,71,21,24,26,78,18
8948,71,21,24,26,78,18
8949,70,21,24,26,78,18
8950,70,21,24,26,78,18
8951,70,21,24,26,78,18
8952,69,21,24,26,78,17
8953,69,21,24,26,77,17
8954,69,21,24,26,77,17
8955,68,21,24,26,77,17
8956,68,21,24,26,77,16
8957,68,21,24,26,77,16
8958,68,21,24,26,77,16
8959,67,21,24,26,77,16
8960,67,21,24,26,77,16
8961,67,21,24,26,77,16
8962,66,21,24,26,77,15
8963,66,21,24,27,77,15
8964,66,21,24,27,77,15
8965,65,21,24,28,76,15
8966,65,21,24,28,76,14
8967,65,21,24,29,76,14
8968,65,21,24,29,76,13
8969,64,21,24,29,76,13
8970,64,21,24,29,75,13
8971,64,21,24,30,75,13
8972,64,21,24,30,75,13
8973,63,21,24,30,74,13
8974,63,21,24,30,74,13
8975,62,21,24,30,74,12
8976,62,21,24,29,73,12
8977,62,21,24,29,73,12
8978,62,21,24,29,73,11
8979,61,21,24,28,73,11
8980,61,21,24,28,73,11
8981,61,21,24,28,73,11
8982,61,21,24,27,73,11
8983,60,21,24,27,73,11
8984,60,22,24,26,73,11
8985,60,22,24,25,73,10
8986,60,22,24,25,73,10
8987,60,22,24,24,73,9
8988,60,22,24,23,72,9
8989,60,22,24,22,72,8
8990,60,22,24,22,72,8
8991,60,22,24,21,72,7
8992,60,22,24,21,72,7
8993,60,22,24,20,72,7
8994,60,22,24,20,72,7
8995,60,22,24,19,71,6
8996,60,22,24,18,71,6
8997,60,22,24,18,71,5
8998,60,22,24,18,71,5
8999,60,23,24,17,71,4
9000,60,23,24,16,71,4
9001,60,23,24,16,71,3
9002,60,23,24,16,71,3
9003,60,24,24,15,70,3
9004,60,24,24,15,70,3
9005,60,24,24,14,70,4
9006,60,25,24,14,70,4
9007,60,25,24,13,70,4
9008,60,25,24,13,69,4
9009,60,25,24,13,69,5
9010,60,25,24,13,69,5
9011,60,25,24,12,68,5
9012,60,25,24,12,68,6
9013,60,25,24,12,68,6
9014,61,25,24,12,68,6
9015,61,25,24,12,67,6
9016,61,25,24,12,67,6
9017,61,25,24,11,67,6
9018,61,25,24,11,67,6
9019,61,25,24,11,67,6
9020,61,25,24,11,67,6
9021,61,25,24,11,67,6
9022,60,25,24,11,67,6
9023,60,25,24,11,67,6
9024,60,25,24,11,67,6
9025,60,25,24,11,67,6
9026,60,25,24,11,67,6
9027,60,25,24,11,67,6
9028,60,25,24,11,67,6
9029,60,25,24,11,67,6
9030,59,25,24,12,67,6
9031,59,25,24,12,67,6
9032,59,26,24,12,67,6
9033,59,26,24,12,67,6
9034,59,26,24,12,67,6
9035,59,26,24,13,67,6
9036,59,27,24,13,67,6
9037,59,27,24,13,67,6
9038,59,27,24,14,67,6
9039,59,28,24,14,67,6
9040,59,28,24,15,67,6
9041,59,28,24,15,67,6
9042,59,29,24,15,67,6
9043,59,29,24,16,67,6
9044,59,29,24,16,67,6
9045,59,30,24,17,67,6
9046,59,30,24,17,67,6
9047,60,30,24,18,67,6
9048,60,30,24,19,67,6
9049,60,30,24,20,67,6
9050,60,30,24,21,67,6
9051,61,30,24,22,67,6
9052,61,30,24,22,67,6
9053,61,30,24,23,67,6
